	user	instance	user_id
2436	neurojosh	mstdn.social	109296776142946452
2437	bnlawrence	mastodon.nz	109281296151161392
2438	mattansb	scicomm.xyz	109292733409051568
2439	PlanetAri	mastodon.social	109240815222967721
2440	wprobins	mstdn.ca	109362908540611727
2441	jennifergardy	spore.social	109524470672097415
2442	lucksmith	mastodon.art	109266026343873281
2443	qnishida	mstdn.jp	
2444	gak1965	universeodon.com.	
2445	jvanleuv	ecoevo.social	109374613366264288
2446	PatriciaBeltrao	ecoevo.social	109539997152097651
2447	ideaspermatheca	ecoevo.social	109284815476658338
2448	stegbauer	mastodon.social	109245480402484454
2449	ELS	sfba.social	108196000157396357
2450	PfistererKarin	mastodon.social	110187540853771514
2451	knowuh	mastodon.social	501778
2452	laurentjacob	mstdn.science	109303169796417092
2453	kimon	mastodon.energy	109428133237078222
2454	MarcoPegoraro	mastodon.social	109258998835390295
2455	MarcoFB	ecoevo.social	109305580481423362
2456	dcnorris	scicomm.xyz	109268838112853585
2457	FlorRhebergen	ecoevo.social	109324428789508453
2458	bobbystojanoski	mstdn.social	109463948754136676
2459	NaudetFlorian	nerdculture.de	109262934479094293
2460	gill_mi	masto.ai.	
2461	jfeldblum	ecoevo.social	109363005639229252
2462	peterlevine	mastodon.sdf.org	109265794422800745
2463	dbs	code4lib.social	15045
2464	robstewartUK	mastodon.scot	109259383932954335
2465	KeesmanLaura	mstdn.social	109353595222924488
2466	anewq	mastodon.social	109258550215514313
2467	andy	sigmoid.social	109325461534256738
2468	nnariman	ecoevo.social	109340478180713385
2469	emmanouilb	sigmoid.social	109409853254587121
2470	MarcusMuench	sfba.social	109362407021599015
2471	indigo	fediscience.org	109287795081766559
2472	forrest	fediscience.org	109310713390338689
2473	renato_alves	mstdn.science	109373723804496656
2474	ralfhadams	mastodon.online	109258239927986595
2475	alanasweinstein	genomic.social	109322870927629557
2476	RDBinns	someone.elses.computer	2559
2477	liofeu	mastouille.fr	
2478	dimitrios	sciencemastodon.com	109309743841503893
2479	jkjacobus	someone.elses.computer	109338408706252386
2480	sngrelli	toot.grelli.org	109326438211513940
2481	EDixonRoman	mastodon.social	109248328071757900
2482	a6tole	mastodon.social	154092
2483	donnahouston	mstdn.social	109287514023301708
2484	bcnjake	mas.to	109299856962373523
2485	jcatchen	ecoevo.social	109405350428315180
2486	hoehle	fosstodon.org	109301797869472305
2487	SegoVandevelde	sciences.re	
2488	ozanmask	mastodon.social	109340758500138784
2489	wukaimi	qoto.org	
2490	binyam	mstdn.science	109399423179120477
2491	EvolOdonata	ecoevo.social	109285571401127147
2492	nikos	masto.ai	109364011533783483
2493	kimw	mastodon.social	108236709297650801
2494	PhilMassey	mastodon.social	109260050231891289
2495	labclemens	techhub.social	109336406450394138
2496	DrJessC	aus.social	109293585338964930
2497	halperta	hcommons.social	109302906542876910
2498	sunye	mamot.fr	291314
2499	beriapaolo	mastodon.uno	109292467724043929
2500	jstillerman	sciences.social	109299804293106818
2501	hufbauer	ecoevo.social	109287217068950573
2502	KouMurayama	mastodon.social	109257102395976315
2503	brettmc	mastodon.mit.edu	109365562200059511
2504	colquhoun	mstdn.social	109332332461013519
2505	memoret	mstdn.science	109370499500506428
2506	HansenMagnusson	sciences.social	109364048343683225
2507	scottjenson	social.coop	109304736807295301
2508	LGBacteria	ecoevo.social	109366409202044720
2509	neuromusic	fediscience.org	109261011294816170
2510	huw	fediscience.org	109275785251446532
2511	BenediktEhinger	scholar.social	108137129494757800
2512	marijane	glammr.us	109322217847651278
2513	emilie_alirol	quoto.org	
2514	KyleSiler	mastodon.social	109258487825119033
2515	gscheiring	sciences.social	109337300762726879
2516	Stolfidobranch	mstdn.social	109272330510793895
2517	dylanfesta	neuromatch.social	109531345555444286
2518	JannaBarel	nerdculture.de	109343679774089429
2519	SaraBPritchard	mastodon.world	109298340345732064
2520	jamielevinedaniel	mastodon.social	109376409787791966
2521	tseenster	aus.social	109294037915799486
2522	VerglPolwi	mastodon.social	109257424478141850
2523	Ginger_in_AI	livellosegreto.it	109437675000793562
2524	ingridisa	mastodon.social	110301698080123797
2525	GabrielS	mstdn.science	109369856928607523
2526	skyglowberlin	vis.social	109301506176868504
2527	anastasiabzv	mathstodon.xyz	109452634688663610
2528	GSouchay	ecoevo.social	109298688274636769
2529	leafwarbler	mastodon.online	109271236395913714
2530	dfishstats	fediscience.org	109302239920182356
2531	alasdairroberts	mastodon.social.	
2532	ludmila	aoir.social	110146074403572939
2533	boussee	mastodon.tedomum.net	109318713285640411
2534	andiesilva	mstdn.social	109314892032005922
2535	JuditArvelund	masto.ai	109505354671443735
2536	RemiGau	kolektiva.social	109312344435486823
2537	dororeis	mas.to	109417153683522550
2538	glaevsky	ioc.exchange	109365293228992615
2539	almagro_jorge	genomic.social	109293397267125028
2540	sophiahunger	social.dev	
2541	PaulHufe	econtwitter.net	109291951590532660
2542	josd	fosstodon.org	109387968847777325
2543	albjglez93	universeodon.com	109319387016653538
2544	beckerbastian	sciences.social	109393020600758138
2545	Seth_Wynes	fediscience.org	109342985594738506
2546	akallen10	mstdn.science	109366199284525935
2547	laladyoracle	col.social	109307209764273539
2548	derekpowell	mastodon.online	109265369454077549
2549	mcasanovp86	social.cologne	109531512151511115
2550	barbararibeiro	mas.to	109363810470734565
2551	alisonbarrett	aus.social	109285887944556459
2552	renju_s_mathew	mathstodon.xyz	109376303842427913
2553	louisakjames	mstdn.science	109338403904112811
2554	l_banin	ecoevo.social	109370163607174055
2555	cutscore	tech.lgbt	110213328753256221
2556	basilpreisig	mastodon.world	109546564264736011
2557	yeewhye	sigmoid.social	109330163057748032
2558	m_matschiner	ecoevo.social	109367733730097534
2559	mikeyeomans	mstdn.ca	109371028191712033
2560	Livelaffertylove	mspsocial.net	
2561	tronson	ohai.social	109329050303855823
2562	geyserite	sfba.social	109333461803617875
2563	stephenjarvis	econtwitter.net	109363594026642304
2564	lucaturin	mastodon.social	109303843963112265
2565	BioGeoBryce	fediscience.org	110467703570181742
2566	amcpherson	hci.social	109616122128152612
2567	katell_laveant	akademienl.social	109308765970923921
2568	JulienMayor	fediscience.org	109267921289152043
2569	Papotti	mastodon.social	109252551532195852
2570	Balsam	toot.community	109363946422584679
2571	GMvandeVen	sigmoid.social	109523181342533782
2572	jimjunker	ecoevo.social	109291971255319388
2573	bignardi	mastodon.social	109245841657140692
2574	satterwill	ecoevo.social	109331139573563532
2575	TimChristiaens	zirk.us	109335275253923552
2576	InnesBT	genomic.social	109527472421214491
2577	ProfPHansen	econtwitter.net	109299972424680438
2578	MargaretChin	edumasto.org	109310090456957159
2579	jovana_v_milic	mstdn.science	109302075134150228
2580	neilnjae	dice.camp	108194042494535933
2581	laurhod	mas.to	109355567174383240
2582	rubyecology	ecoevo.social	109378001177058801
2583	MateusPsi	sciencemastodon.com	109469354864825191
2584	matt	genomic.social	109297114989542041
2585	firaswehbe	mastodon.social	109360726762271722
2586	yaw_shin	mstdn.science	109300954093960599
2587	ffreibert	hcommons.social	109439811449827086
2588	maja	mstdn.social	109399167104992922
2589	ben_elsner	econtwitter.net	109333026672047034
2590	mkleine	eupolicy.social	109296481448847945
2591	danielvethe	scicomm.xyz	109274911169037930
2592	marianobegue	mastodon.online	109264672458173913
2593	Pavithra_Suri	econtwitter.net	109308076401640426
2594	klo	mastodon.scot	109360419109451219
2595	RMansell	mastodonapp.uk	109314882736881679
2596	auerfeld	chaos.social	109290808148094124
2597	jlrohmann	mstdn.science	109378208529515124
2598	keicetel	mastodon.scot	109284704775347875
2599	tbchristophel	mas.to	109303853839043562
2600	bgreiner	econtwitter.net	109288813737306291
2601	kavon	types.pl	
2602	christydena	zirk.us	109387041500386319
2603	abhradeepmaiti	econtwitter.net	109293902107199732
2604	msminirobot	mastodon.world	109599395849130107
2605	Joram	mastodon.social	213388
2606	mashhuda	mastodon.social	109248658340410123
2607	koenleurs	sciences.social	109296356431836670
2608	Buxton_Vienna	mas.to	109535034109700892
2609	slinnarsson	c.im	109309782614448457
2610	jreades	mapstodon.space	109296492436024174
2611	paulgribble	neuromatch.social	109501696928641812
2612	jarm	post.lurk.org.	
2613	eml314	genomic.social	109387389894287167
2614	memming	qoto.org	
2615	DeonRoos	ecoevo.social	109375720716499389
2616	Kate_Ames	aus.social	109289396092108285
2617	pkirwan	fediscience.org	109299544540122553
2618	turingfan	mastodon.scot	109285889039604742
2619	pierotortola	mastodon.uno	109264284278521711
2620	CristianoAle	neuromatch.social	109871434303369159
2621	ncardozo	fediscience.org	109291538732868525
2622	GGreslehner	wien.rocks	109291085909352802
2623	hmenager	genomic.social	109519808031008996
2624	EMeachon	mstdn.science	109382809173069650
2625	olirobinson	mastodon.online	109262157942177987
2626	elinaronnberg	mas.to	109348220586749242
2627	barbarianlibra	mstdn.soc	
2628	Isenex	openbiblio.social	108199904237351235
2629	tobiasweise	chaos.social	307109
2630	andresospina	scholar.social	108228988840949957
2631	scarletscience	ecoevo.social	109422944865741010
2632	drslochower	mastodon.social	109241585169823017
2633	manuramalho	ecoevo.social	109381728438664987
2634	RobinHeinenNL	toot.community	109292588366912480
2635	judithpeters	mastodon.online	109286975907776753
2636	BeattyRiedl	climatejustice.social	109325612818607884
2637	aircooledcafe	infosec.exchange	109286726123379203
2638	willfreyman	ecoevo.social	109288804856790199
2639	argalloni	fediscience.org	109326162741178101
2640	danielemarinazzo	neuromatch.social	109468736326539847
2641	moggy99	aus.social	109313140460485915
2642	joscani	fosstodon.org	109264473535944047
2643	DrNASApants	mastodon.social	109501605252803918
2644	valeklei	mstdn.social	109523783627045505
2645	melnattur	drosophila.social	109281155707056874
2646	meineanna	polsci.social	109586937023024045
2647	adam_t_clark	ecoevo.social.	
2648	MicheleLaureni	mstdn.science	109295694459891282
2649	CamilStaps	mstdn.social	109415476062953024
2650	t_rayon	genomic.social	109296329112073398
2651	NKSerwas	mastodon.online	109275294138863972
2652	dylancraven	ecoevo.social	109293467459942873
2653	paulanomalie	piaille.fr	109364576080355961
2654	kvn_jean	fediscience.org	109284780490808081
2655	calin	mastodon.social	301705
2656	TMEM_Samuel	aus.social	109300786117059842
2657	g_grosse	mapstodon.space	109662965637533004
2658	skepteis	skepteis.social	
2659	pkrebs	hcommons.social	109308468294129351
2660	rdhawkins	sigmoid.social.	
2661	DToher	mastodon.ie	109307590672655027
2662	LinusSchumacher	mas.to	109426812737002417
2663	gabriellima	hci.social	109255292829516152
2664	annicktanguay	mstdn.ca	109383118909933237
2665	Jeggers	mastodon.green	109293055446259840
2666	jcollfont	masto.ai	109372183422065986
2667	AEBuechi	medibubble.org	109270269434054303
2668	mschottdorf	mastodon.social	109260050935712967
2669	Small	mathstodon.xyz	109368675037914701
2670	TinneDeLaet	hci.social	109383711092659925
2671	vchuravy	fosstodon.org	109246075054394363
2672	noelleselin	mastodon.mit.edu.	
2673	JornJacobsen	snabelen.no	109301664049819732
2674	cjfariss	mstdn.social	109362124431446124
2675	thilohuning	econtwitter.net	109326369047653439
2676	bibianaprinoth	astrodon.social	109270823582983591
2677	elascity	mastodon.social	109243362188164489
2678	Maadd	ecoevo.social	109289945118431358
2679	kopyor	mastodon.social	109257280804404132
2680	hendriktheine	fediscience.org	109281116869735779
2681	powermicrobe	mstdn.science	109530825396871423
2682	JanGebauer	scholar.social	108199075181042109
2683	joerg_h	mastodon.online	108206329421031872
2684	KyleReedPhD	mastodon.social	109257038659332983
2685	leahstokes	mstdn.social	109523911809013453
2686	locks	ecoevo.social	109537885903477047
2687	jonlen	ecoevo.social	109298993419052060
2688	tswetnam	fosstodon.org	109393777000928130
2689	CedarWarman	genomic.social	109342966230359288
2690	jeannamatthews	newsie.social	109307406763525250
2691	gaelforget	mastodon.mit.edu	109290475711530354
2692	blair	macmynatt.com	
2693	nytuan	climatejustice.social	109303781567091369
2694	janmendling	mastodon.acm.org	109536217950903112
2695	chrismentzel	mastodon.social	109242322264054585
2696	Airminded	hcommons.social	109316535905805116
2697	AlenaBuyx	mstdn.science	109499426648943060
2698	igutierrez	mastodon.social	109251886904079015
2699	omer	qoto.org	
2700	dralgaegirl	ecoevo.social	109366059769341421
2701	brandoninvergo	universeodon.com	109365370356706437
2702	lianeleeyoung	sciences.social	109294105452750211
2703	Chl0e_Girard	qoto.org	
2704	seanlaw	mastodon.social	109235131685878419
2705	syn_efou	mastodon.social	109369804972822136
2706	lskatz	mstdn.science	109260311317309696
2707	Sermarho	genomic.social	109292173564062747
2708	edwinksl	mastodon.social	109353175911526739
2709	terwilltom	mstdn.science	109287408531479654
2710	cbraboszcz	neuromatch.social	109476848248474491
2711	LucieLoyal	mstdn.social	109320343248820223
2712	Hron	mastodon.social	108315596669899631
2713	catherinenhall	mas.to	109287873027045870
2714	npjbrooks	mastodon.green	109267872449364513
2715	aaronbornstein	neuromatch.social	109503524564838405
2716	karengregory	mastodon.scot	109378005117432633
2717	amdioncote	genomic.social	109370389215661507
2718	john	mastodon.ngo	110056679961756650
2719	mdlBayes	universeodon.com	109308410267571077
2720	ginolhac	fosstodon.org	109280152093249455
2721	rsmehta	ecoevo.social	109282129655840639
2722	tpatriarchi	toot.community	109455455813531795
2723	smithadrianpaul	mastodon.social	109354573298236971
2724	drboothroyd	fediscience.org	109324324007904980
2725	EJWagenmakers	mastodon.social	109246513453187166
2726	ak_gillespie	qoto.org	
2727	BDetenber	mas.to	109273714091316459
2728	clarekelly	mastodon.social	109250730900888410
2729	retobuergisser	mstdn.social	109265059700154821
2730	ajblake05	ecoevo.social	110255636569503705
2731	johnwilbanks	indieweb.social	109297218456474918
2732	jakmarcin	mstdn.science	109556872320241483
2733	christofjaeger	mstdn.social	109264944180278256
2734	capreolus	ecoevo.social	109308096766759550
2735	mainec	fromm.social	108208717386523183
2736	nbkroemer	mastodon.world	109376174630070428
2737	dan	discuss.systems	109305773280491876
2738	funroll_loops	scholar.social	108198346160418858
2739	mporcheron	hci.social	109366636468892302
2740	jeromekelleher	mstdn.science	109540271961728365
2741	jascha	sigmoid.social	109314414104804288
2742	sebastodon	mstdn.social	109381094736362489
2743	ibarbers	openbiblio.social	25804
2744	pwik	aus.social	108214092433854318
2745	kratzert	sigmoid.social	109315606675229788
2746	somssich	sciencemastodon.com	109383846924060379
2747	j_sterman	mastodon.scot	109461473137787016
2748	robchandhok	mastodon.cloud	109300792886556986
2749	hannahbargawi	econtwitter.net	109308553968035722
2750	shawnmjones	hachyderm.io	109366578531193486
2751	MarkKelson	mastodon.social	109248171198599960
2752	ConserveChange	spore.social	109519957428419512
2753	bladdercancer	mastodon.social	109503367587101503
2754	aflaxman	fediscience.org	109292811394024938
2755	chmeyer2203	mastodon.social	109240961873989021
2756	TheCharleyWu	mstdn.science	109370828574509211
2757	avillavecesn	col.social	109280262581452160
2758	gt	ecoevo.social	109291228003446794
2759	cearta	mastodon.ie	109259083106497887
2760	smolix	sigmoid.social	109379668568322741
2761	danielwilson	masto.ai	109370154027981504
2762	lars	hupel.info	
2763	haukeschulz	sciencemastodon.com	109389018421948679
2764	huddlej	mstdn.science	109441317398459259
2765	maxroser	mas.to	109496437746274691
2766	GaudryQuentin	mastodon.social	110188202388427015
2767	CaryaMaharja	mstdn.social	109263942602350024
2768	arnaumontagud	fediscience.org	109337721813661541
2769	sohailtavazoie	qoto.org	
2770	MattooLab	mastodon.world	109378096933441834
2771	ocoulon	neuromatch.social	109556887838755147
2772	annelottejanse	mstdn.social	109263186513972451
2773	newerakate	c.im	109297346706557988
2774	hmoshontz	fosstodon.org	109366927502330965
2775	electricarchaeo	scholar.social	33808
2776	BCernusa	mastodon.social	109245896155043487
2777	kiru	openbiblio.social	109301595462102949
2778	CuffaroMichael	mastodon.social	109285435584908904
2779	LauraStefan	ecoevo.social	109301434594643671
2780	dtitone	lingo.lol	109440114159665077
2781	enjalot	vis.social	148
2782	MeghanMeyer	mas.to	109322229609548176
2783	manuelachessa	mastodon.uno	109539724639178901
2784	iheartbees	ecoevo.social	109346536663398217
2785	CAELenschow	mastodon.online	109298927776213953
2786	loeckenhoff	fediscience.org	109288388178797760
2787	ecofiz	ecoevo.social	109552769370147559
2788	breter_j	mastodon.online	109263439043094966
2789	simonhammann	mstdn.science	109539164970225048
2790	trspiller	toot.community	109431209498572834
2791	sandramcgeo	aus.social	109244426384461671
2792	hermida	journa.host	109351169937373220
2793	josh_levy	mstdn.science	109291777362100932
2794	nrchtct	vis.social	2699
2795	bandon_decker	mstdn.social	109322201909536233
2796	dm	qoto.org	
2797	talyagreene	mastodon.online	109263148554692078
2798	tinaeliassi	mastodon.social	109246382026574905
2799	guilbourque	genomic.social	109521278643958561
2800	Santiagoalonsodiaz	mas.to	109270406321241465
2801	affolderbach	mstdn.social	109270254793441343
2802	olfactlady	mastodon.cat	
2803	teralevin	mstdn.science.	
2804	Luk_O	fediscience.org	109319513718257422
2805	rlsdvm	mastodon.social	109507947841830020
2806	anjulishere	infosec.exchange	109291900450279129
2807	sirius	toot.wales	109297497103581022
2808	rrkennison	hcommons.social.	
2809	YuvalYarom	infosec.exchange	109688954064622325
2810	DocMattMoudi	mastodon.social	109228577812052332
2811	CatherineMax	social.coop	109365736840098025
2812	meneceur	piaille.fr	109303068128833756
2813	marcoyannic	mastodon.social	108195059726200380
2814	abpowell	someone.elses.computer	109335917474916771
2815	raybecker	mastodon.social	109245597488364567
2816	emjnixon	mathstodon.xyz	109563581430834140
2817	emmajdboland	fediscience.org	109273578525460883
2818	aurelia_masson	mastodon.social	
2819	jdgarciauc3m	hachyderm.io	109380692051854401
2820	rfledrich	mstdn.science	109530653368530107
2821	DrWillParry	mastodon.online	109296547784720786
2822	LeaPortmann	mastodon.world	109315458492662337
2823	JacobPhD	scicomm.xyz	109246343592143178
2824	jonnob	fosstodon.org	109302666746427285
2825	bethanyusher	mas.to	109310419209498649
2826	neuranna	mstdn.science	109317209315411559
2827	MichelleItano	fosstodon.org	109293837387174664
2828	astrodrnick	astrodon.social	109270826984554706
2829	ErikC	ausglam.space	109261935330931302
2830	shouvick	mastodon.acm.org	109537750677783264
2831	gcbias	ecoevo.social	109362893910253194
2832	DeliaMilliron	social.coop	109309003638509832
2833	HerminaN	mastodon.world	109379894103551342
2834	SpeciationLab	mastodon.social	109251907867067279
2835	barbarafersch	mastodon.social	109250743040218157
2836	epentz	scicomm.xyz	28797
2837	rpope	mstdn.social	108204017923986466
2838	tilvi	mastodon.social	109246669305475081
2839	Crittercompiler	post.lurk.org	159491
2840	joshdouglas	masto.ai	109306151825167052
2841	MortenORavn	econtwitter.net	109296643136262473
2842	b_j_griffiths	fediscience.org	109303142405050655
2843	thieslindenthal	mastodon.social	109245157401519570
2844	adamgturnbull	nerdculture.de	109263772596107634
2845	amandagiang	fediscience.org	109297552242789925
2846	jairolugo	masthead.social	
2847	emaemura	mastodon.social	109259118836487663
2848	aleadbetter	mastodon.world	109681179281132180
2849	LucaFumarco	econtwitter.net	109292611619526959
2850	Ademertzi	mastodon.social	109508318552457629
2851	christopher_krieg	evoeco.social	
2852	aperrykessaris	mastodon.world	109363683619641636
2853	katta	hci.social	109250532605333138
2854	melisaolave	ecoevo.social	109304002385298594
2855	robjhyndman	aus.social	109250436414832026
2856	alexatompary	mstdn.science	109424472992046007
2857	jvinagre	recsys.social	109337724958529590
2858	josh	fediscience.org	109240520829207397
2859	irisvirus	struct.bio	109583365856542256
2860	T_Soave	mastodon.lawprofs.org	109462180775741086
2861	sethmasters	mas.to	109364328778407840
2862	koesten	hci.social	109374994582854446
2863	librarianmer	m.wolfwater.com	
2864	lluaces	mstdn.social	109263243012757017
2865	CHKChen	fediscience.org	109325039786962275
2866	griselsr	mastodon.social	109305048025663850
2867	Grubb	mas.to	109263926485504310
2868	Spo11Rulz	universeodon.com	109536165491631098
2869	kenanhochuli	zirk.us	109479157509405344
2870	kimdejong_psychres	m.sclo.nl	
2871	JuliaNolte	fediscience.org	109305334654254736
2872	OlivierGodechot	sciences.social	109466721745163950
2873	MartinWetzel	sciences.social	109327747871948182
2874	glycojones	mastodon.world	109287006850080296
2875	akleidon	mastodon.online	109268023817818314
2876	zaminiqbal	mstdn.science	109274070261175530
2877	ThomasMorin	mastodon.online	109265774663988423
2878	bartram	mstdn.social	109290034750878963
2879	ChiaraGamberi	mstdn.s	
2880	lorenzololli	mastodon.world	109365801131544975
2881	TerryFleming	mastodon.nz	109303775864887109
2882	prats	fediscience.org	109286745927326403
2883	PeterGleick	fediscience.org	109293241018107945
2884	lifenonlinear	ecoevo.social	109283227265335657
2885	hannesbajohr	zirk.us	109286053664245631
2886	pondswimmer	assemblag.es	109290347486646306
2887	avrilmansfield	mastodon.online	109298076833332885
2888	GKergoat	ecoevo.social	109285084428256679
2889	mgalactus	fediscience.org	109278556341438379
2890	eichin	mastodon.mit.edu	1764
2891	drmaxlwilson	hci.social	109301935417443270
2892	giulia_cencetti	mastodon.online	108284840896868696
2893	fcummins	mastodon.online	109262822113959161
2894	stefan	fediscience.org	109298854562155593
2895	afif	mstdn.social	109349183940095639
2896	bugcounting	mastodon.acm.org	109540298768318949
2897	ChrisL	mindly.social	109445092028736024
2898	adamstandring	c.im	109245023685180447
2899	bodo	someone.elses.computer	109364402921109192
2900	jedbrown	hachyderm.io	109317973205902623
2901	martinc	nerdculture.de	109347103226421282
2902	justinwilkins	fosstodon.org	109244031410318835
2903	villavelius	mastodon.online	109261778025722110
2904	ronim	neuromatch.social	109479836457752276
2905	paulabrunton	mastodon.scot	109363444693095374
2906	drandytan	mstdn.social	109268593125067889
2907	choldgraf	hachyderm.io	109364094086913630
2908	normalsubgroup	mastodon.xyz	
2909	Theo	mastodon.scot	109244425425194390
2910	rebeccaboehme	scholar.social	108199961428906483
2911	drghirlanda	gnulinux.social	109384362996192250
2912	carltakei	sfba.social	109283919270417370
2913	LCoroneo	econtwitter.net	109302602122227745
2914	laperryman	mastadon.social	
2915	antoinebuchard	mstdn.science	109301615811629835
2916	CorneliaWeise	scicomm.xyz	109290825088127949
2917	paulralph	mastodon.acm.org	109535662568514932
2918	hebrooks87	mastodon.world	109377845490598184
2919	lklastrup	mas.to	109302397991229406
2920	LarissaGoulart	fedisciencience.org	
2921	akstuhl	assemblag.es	108223912384756726
2922	KarenRLips	ScienceMastodon.com	109309686095989026
2923	elvira_rosert	mas.to	109321700972061139
2924	wviechtb	scholar.social	64375
2925	AstrobioMike	mstdn.science	109363825681777728
2926	timhannigan	mastodon.social	109397029367334439
2927	jechave	mstdn.science	109302377047373082
2928	englishmatt	lingo.lol	109549000101805360
2929	marthews	indieweb.social	109308882796215136
2930	planetaryrt	fosstodon.org	109263789799656738
2931	vose	fediscience.org	109301333344000720
2932	maryellenlynall	genomic.social	109369648187321270
2933	ptarroso	mastodon.social	108254701178258410
2934	churli	mastodon.bida.im	109280273963107977
2935	karinwahlj	toot.wales	109290824137149046
2936	enog	masto.ai	109377169912729846
2937	tommaso_caselli	mastodon.social	109246078557797517
2938	zbjornson	mastodon.world	109428162717178803
2939	Exp_EcoEvo	ecoevo.social	
2940	jdleongomez	mastodon.social	109508657930761325
2941	skasowitz	sciencemastodon.com	109501868472118589
2942	kanarinka	mastodon.mit.edu	109370151926503655
2943	LarryNittler	sciencemastodon.com	109521020053321763
2944	robertmassey	astrodon.social	109297285916223508
2945	theosysbio	mathstodon.xyz	109295456006497358
2946	NicholasPleace	masto.ai	109409685182753720
2947	Royesal	fediscience.org	109295186008592414
2948	barankarapunar	ecoevo.social	109364093800285267
2949	zkamvar	fosstodon.org	109288630687098255
2950	danadolan	mastodon.social	109257521797937780
2951	nitja	sciencemastodon.com	109756043890741632
2952	vishoza	mastodon.online	108223749712141261
2953	ffshr	mastodon.social	109355527454919065
2954	rbjanis	mastodon.social	466387
2955	devon	genomic.social	109274069719496724
2956	PhilGoodwin	toot.community	109291009226140363
2957	NicoleGottdenker	ecoevo.social	109537398193379387
2958	joepdl	genomic.social	109273675677333012
2959	ALuisaPinho	fediscience.org	109298932045788018
2960	AtomAntWirr	troet.cafe	109523097901472078
2961	davidlandy	sfba.social	109285537600018582
2962	shonk	mathstodon.xyz	2650
2963	osma	sigmoid.social	109363760033747224
2964	jocelynbosse	mastodon.lawprofs.org	109338246839485718
2965	maxheermann	eupolicy.social	109382663110872737
2966	jhelvy	fediscience.org	109263209236443763
2967	cloois	neuromatch.social	109506420909215634
2968	steffi_nolte	home.social	
2969	SilkeZM	fediscience.org	109301975593500143
2970	gildersleve	mastodon.social	109245531699966398
2971	kabalak	mstdn.science	109366944852999144
2972	tbrittoborges	genomic.social	109274069623459401
2973	jrovny	masto.ai	109376203920313285
2974	amygdaloid	mastodon.online	109296958523559380
2975	giorgiogilestro	drosophila.social	109267726614590373
2976	isa	sciencemastodon.com	109287643792111697
2977	chulab	mas.to	109362788672257069
2978	chrisXrodgers	neuromatch.social	109503973384165524
2979	jaymoore	genomic.social	109372018943999839
2980	ikkibop	assemblag.es	109332140295573367
2981	tietsche	fediscience.org	109342019963757915
2982	david	noot.noot.cloud	109268095671168104
2983	ariannabetti	mastodon.online	108194306365098243
2984	aurelsec	infosec.exchange	109388605118496344
2985	wntlab	mastodon.social	109252345533958928
2986	manzilllla	vis.social	108193474435079227
2987	iainmacl	mastodon.ie	109288398527004514
2988	stefdoebler	toot.community	109301944521849309
2989	TamaraFranklin	mastodon.social	109246294502811508
2990	shivakjolad	mastodon.ai	
2991	derthorstenbeier	kolektiva.social	109535740537100870
2992	anna	dresden.network	109247918760084622
2993	didier_aurelle	ecoevo.social	109281876487728492
2994	rushgeo	mapstodon.space	109308729350781803
2995	AbbyKinchy	mstdn.social	109287698589827069
2996	MarioQuevedo	fediscience.org	109302189564888581
2997	liampalmer	mstdn.science	109297324056081180
2998	Ichnologist	mastodon.social	109362096735483833
2999	sj_marzi	mastodon.online	109268463888803722
3000	kanoldlab	mastodon.world	109367878922569372
3001	maksimrudnev	mastodon.social	109500596556630612
3002	BeeDr	mastodon.world	109285063072099067
3003	DrYasmiyn	mas.to	109306338417431895
3004	schizocities	hcommons.social	110135178251849961
3005	ejdoli	sciences.re	
3006	petergraystock	ecoevo.social	109348969012298282
3007	alramadona	sigmoid.social	109294433865083249
3008	agnesquis	mastodon.social	109259938824034626
3009	benshalom_lab	sfba.social	109306555721508876
3010	bengilbertecon	econtwitter.net	109292293878300580
3011	4heilig	mas.to	109458264065193646
3012	donnyvdm	mastodon.social	109225001557296550
3013	dermotlynott	nerdculture.de	109263452304903930
3014	cgruenloh	hci.social	109256137973034175
3015	liammr	mstdn.social	109268764955688208
3016	PiDewitte	fosstodon.org	107891945447063645
3017	ichiloe	mas.to	109349830707313370
3018	bradleveck	econtwitter.net	109536433173052548
3019	mattparr	mastodon.lol	
3020	Prof_Bianca	mastodon.social	109405279764928927
3021	bluwstein	mastodon.social	109811185466669325
3022	OriolAbril	toot.cat	109382422022042866
3023	suzumarc	genomic.social	109337440597148871
3024	tonibernhart	fedihum.org	109342983936400624
3025	andrawaag	genomic.social	109344005938135736
3026	cybunk	social.apreslanu.it.	
3027	kagiadi	masto.ai	109371949848318402
3028	NanoStAndrews	Mathstodon.xyz	109612615170076223
3029	dweiwei	mastodon.online	109299437564520788
3030	Akbaritabar	mastodon.social	109253318401357006
3031	morenorse	mstdn.science	109295733251620155
3032	HoeferLab	mstdn.science	109375641595023109
3033	alemb	ecoevo.social	109328559225441444
3034	burkhardmaess	social.mpdl.mpg.de	109524234532157299
3035	kalanicraig	mastodon.online	109280008345222191
3036	davidstansby	fosstodon.org	109326845164481477
3037	oscarkjell	mastodon.online	109261319130965146
3038	colditzjb	hci.social	109264216214504903
3039	ozgoz	mastodon.social	109357587326616488
3040	kstsosie	genomic.social	109315066911267586
3041	fmalbois	mastodon.sdf.org	109364897424795695
3042	dataflo	fosstodon.org	109291168770586083
3043	comeetie	mapstodon.space	109293721206773731
